PSU;len_T
231176629.96;500000
239786921.36;600000
271064916.52;700000
284975954.02;800000
297932704.9;900000
320548415.96;1000000
328799035.26;1100000
336819521.46;1200000
354171457.58;1300000
370250519.92;1400000
393240918.6;1500000
