PSU;len_T
230916814.56;500000
250380933.3;600000
271482098.62;700000
296667708.5;800000
308338746.58;900000
263826633.44;1000000
226840665.64;1100000
232687869.14;1200000
259918235.06;1300000
266348562.8;1400000
270014761.02;1500000
