PSU;len_T
226956920.46;500000
236881682.64;600000
261090406.2;700000
287940802.16;800000
307180551.08;900000
317240519.88;1000000
293793737.2;1100000
304569444.12;1200000
284872402.92;1300000
293695006.38;1400000
251211916.84;1500000
