PSU;len_T
232639982.96;500000
253178317.98;600000
268412955.64;700000
284145651.28;800000
335415742.48;900000
242325899.26;1000000
235284565.6;1100000
247872196.3;1200000
253420559.64;1300000
264255453.14;1400000
