PSU;len_T
159921633.86;500000
176455695.48;600000
214147835.9;700000
227015802.24;800000
230286657.06;900000
263743145.94;1000000
259051790.82;1100000
304653069.96;1200000
283255427.3;1300000
315193268.18;1400000
306802302.24;1500000
