PSU;len_T
205614097.84;500000
224922107;600000
254626954.56;700000
273095464.56;800000
274226932.24;900000
317274998.4;1000000
317525971.2;1100000
328525260.24;1200000
352390140.72;1300000
360980798.82;1400000
376518775.26;1500000
