PSU;max_V_match_fraction
176212308.42;0.0
243939039.8;0.1
285313934.32;0.2
299903774.72;0.3
304372629.64;0.4
310013526.34;0.5
330973601.68;0.6
316694197.6;0.7
282819727.96;0.8
224519571.56;0.9
