PSU;max_V_match_fraction
159441204.98;0.0
226750749.08;0.1
262838821.68;0.2
269521783.26;0.3
268527846.4;0.4
277280268.34;0.5
273897631.2;0.6
304228935.06;0.7
290578341.44;0.8
257025662.04;0.9
212797475.22;1.0
