PSU;max_V_match_fraction
120771043.68;0.0
183108664.16;0.1
208444320.94;0.2
211650546.14;0.3
216952953.98;0.4
219453101.28;0.5
222639421.62;0.6
225107248.4;0.7
224774365.24;0.8
221447255.34;0.9
216744225.12;1.0
