PSU;max_V_match_fraction
109079988.78;0.0
171028333.28;0.1
195161095.66;0.2
194282421.08;0.3
200492979.88;0.4
202479103.14;0.5
199839225.12;0.6
200089278.54;0.7
203851507.84;0.8
200358420.28;0.9
203714601.84;1.0
