PSU;max_V_match_fraction
146841762.88;0.0
207657678.96;0.1
236176308.36;0.2
239815822.64;0.3
240695327.06;0.4
248329931.48;0.5
240561304.82;0.6
241900863.08;0.7
242071566.54;0.8
269157885.42;0.9
248184142.8;1.0
