PSU;max_V_match_fraction
7713875.2;0.0
7596841.16;0.1
6260031.54;0.2
6220246.25;0.3
6003386.54;0.4
5940166.27;0.5
5874642.22;0.6
5661412.63;0.7
4220854.67;0.8
5203869;0.9
4847349.63;1.0
