PSU;max_V_match_fraction
5648875.37;0.0
5941349.1;0.1
5705633.03;0.2
6267807.15;0.3
6092853.01;0.4
7967836.11;0.5
5786583.88;0.6
5577139.26;0.7
6139797.77;0.8
5660749.95;0.9
5266545.75;1.0
