PSU;max_V_match_fraction
6963778.88;0.0
6930214.79;0.1
7259670.62;0.2
7831046.25;0.3
7668791.11;0.4
7247669.12;0.5
6979153.47;0.6
6541911.37;0.7
6093892.51;0.8
