PSU;len_T
167763582.22;500000
181416498.1;600000
210637348.66;700000
222867790.7;800000
229640799.08;900000
239576205.04;1000000
248645301.72;1100000
258551397.18;1200000
260337559.56;1300000
269979756.26;1400000
272721025.34;1500000
