PSU;len_T
170325746.8;500000
186583235.32;600000
208619417.02;700000
221355656.08;800000
230424269.58;900000
247102662.36;1000000
255672751.12;1100000
256364106.76;1200000
261669603.14;1300000
266412774.2;1400000
274201217.76;1500000
