PSU;len_T
141441939.94;500000
151173755.12;600000
166167115.8;700000
179735084.86;800000
208886297.72;900000
217763043.52;1000000
214974246.24;1100000
272965589.04;1200000
280374993.46;1300000
280317028.78;1400000
