PSU;len_T
78262585.42;500000
106305316.84;600000
125111694.4;700000
160897085.64;800000
125321967.82;900000
155202200.8;1000000
209276327;1100000
148739073.94;1200000
186701628.32;1300000
171244277.5;1400000
194144679.24;1500000
