PSU;len_T
169504415.02;500000
189896274.58;600000
195929293.8;700000
175325563.78;800000
231866619.34;900000
238678800.12;1000000
239842055.48;1100000
276566401.5;1200000
286656073.84;1300000
289865657.58;1400000
293156501.32;1500000
