PSU;len_T
156983164.9;500000
181533473.52;600000
207791712.64;700000
224939200.48;800000
216296654.78;900000
233810275.62;1000000
228887360.66;1100000
228086960.62;1200000
247528576.14;1300000
248780256.84;1400000
268733780.32;1500000
