PSU;len_T
222729781.385;500000
240840294.18;600000
268838536.25;700000
283724106.435;800000
300812083.465;900000
323653119.615;1000000
332730557;1100000
344364258.87;1200000
356249604.055;1300000
369935295.74;1400000
394403300.76;1500000
