PSU;len_T
221918992.4;500000
243775423.095;600000
274829022.955;700000
294886813.35;800000
312974907.07;900000
260224957.39;1000000
234627186.93;1100000
236019631.98;1200000
260778496.22;1300000
265965254.605;1400000
270059904.41;1500000
