PSU;len_T
225853957.35;500000
250766458.815;600000
269781875.385;700000
286202252.34;800000
336676638.06;900000
243869413.67;1000000
237907199.21;1100000
252461403.1;1200000
256337069.56;1300000
256071678.955;1400000
