PSU;max_V_match_fraction
296058189.48;0.0
327855206.34;0.1
343717285.18;0.2
355274669.04;0.3
302569807.2;0.4
231875398.6;0.5
251454089.44;0.6
247924239.72;0.7
214534625.72;0.8
