PSU;max_V_match_fraction
221317787.3;0.0
264522695.54;0.1
283328847.92;0.2
288848499.28;0.3
284659503.72;0.4
293001573.96;0.5
288731196.14;0.6
282649566.58;0.7
320476326.22;0.8
270252883.32;0.9
251470991.52;1.0
