PSU;max_V_match_fraction
260969592.64;0.0
314659659.02;0.1
320229877.92;0.2
327328460.94;0.3
309293261;0.4
258838203.88;0.5
212195105.46;0.6
241038874.22;0.7
237395830.36;0.8
210354413;0.9
193215610.52;1.0
