PSU;max_V_match_fraction
1324814696.87;0.0
1567239024.15;0.1
1671421691.21;0.2
1763577452.07;0.3
1406846165.97;0.4
1276227447.88;0.5
1256416595.71;0.6
1233644885.21;0.7
1211670509.34;0.8
1021281223.16;0.9
