PSU;max_V_match_fraction
874818079.32;0.0
1075709885.58;0.1
1161406437.76;0.2
1120054090.05;0.3
1168372675.42;0.4
1179895222.02;0.5
1228553220.89;0.6
1242316869.62;0.7
1235612005.38;0.8
1249035087.95;0.9
1239712783.71;1.0
