PSU;len_T
225410233.32;500000
241066330.46;600000
263594257.96;700000
284812486.52;800000
300754853.08;900000
338111769.48;1000000
292229918.44;1100000
301214419.46;1200000
284761538.8;1300000
315745678.02;1400000
271691973.64;1500000
