PSU;len_T
226845236.72;500000
253401208.6;600000
277546617.06;700000
291785052.42;800000
308686045.64;900000
263069081.42;1000000
248514813.44;1100000
234684421.08;1200000
258373717.42;1300000
266406664.98;1400000
268786601.5;1500000
