PSU;len_T
210273974.14;500000
236151300.8;600000
262366757.26;700000
287966436.18;800000
302508699.34;900000
326919523.26;1000000
340992588.92;1100000
354447445.56;1200000
363678467.04;1300000
381134425.06;1400000
355533846.78;1500000
