PSU;len_T
235758717.84;500000
253894249.56;600000
270033314.08;700000
285419704.22;800000
314506698.38;900000
324999981.72;1000000
331737595.44;1100000
345991227.78;1200000
357579010.7;1300000
369451816.86;1400000
393309454.56;1500000
