PSU;len_T
228252180.84;500000
247156936.54;600000
271909198.78;700000
291335832.34;800000
303831649.32;900000
212984772.26;1000000
240238526.14;1100000
251918257.62;1200000
257383401.8;1300000
265961477.24;1400000
268297638.48;1500000
