PSU;max_V_match_fraction
2406404119.36;0.0
2931307246.765;0.1
3131809890.335;0.2
3204976658.455;0.3
3198114235.18;0.4
3276726607.875;0.5
3476542369.005;0.6
3489764209.33;0.7
3333489986.185;0.8
2907989645.54;0.9
2552659655.24;1.0
