PSU;max_V_match_fraction
3004048425.61;0.0
4231339002.25;0.1
3939706793.495;0.2
3923905175.37;0.3
3147018583.225;0.4
2993252421.815;0.5
2930213311.635;0.6
2780113342.42;0.7
