PSU;max_V_match_fraction
2232553999.965;0.0
2737611053.54;0.1
2851301980.96;0.2
2853490213.055;0.3
2976714197.955;0.4
3046740949.835;0.5
3010594298.675;0.6
3222650279.545;0.7
3208699127.72;0.8
2930357726.215;0.9
2577083460.52;1.0
