PSU;max_V_match_fraction
1935587417.865;0.0
2484565714.92;0.1
2682452289.495;0.2
2638836855.045;0.3
2788439394.4;0.4
2845197733.24;0.5
2853640120.685;0.6
2820555663.395;0.7
3024422102.61;0.8
2966444429.42;0.9
2677752330.705;1.0
