PSU;len_T
214303864.48;500000
226344366.355;600000
252434696.98;700000
267547701.245;800000
274149804.775;900000
319516387.415;1000000
316530239.015;1100000
329815346.61;1200000
352040031.86;1300000
363839553.425;1400000
377098046.87;1500000
