PSU;len_T
209188712.745;500000
234307050.92;600000
262923037.4;700000
286921878.195;800000
304837502.995;900000
327283452.83;1000000
342108789.965;1100000
354164429.53;1200000
349486231.87;1300000
376848583.78;1400000
335807397.725;1500000
