PSU;len_T
226311819.655;500000
249078864.98;600000
271007101.405;700000
289619751.775;800000
303823469.9;900000
212442257.175;1000000
240002040.835;1100000
251669134.135;1200000
258148322.3;1300000
265428283.34;1400000
268790269.51;1500000
