PSU;len_T
228382039.14;500000
241253338.3;600000
266672023.1;700000
284382909.81;800000
301355873.08;900000
320850588.28;1000000
329378939.255;1100000
342091024.89;1200000
357472219.61;1300000
370652294.205;1400000
393262681.12;1500000
