PSU;len_T
159621931.26;500000
176233133.525;600000
206844585.9;700000
217496585.055;800000
224648489.335;900000
259110693.605;1000000
254729212.62;1100000
291834175.56;1200000
276934445.24;1300000
297474108.33;1400000
297534033.67;1500000
