PSU;len_T
227555209.53;500000
249160972.83;600000
275463693.37;700000
293846992.825;800000
310750117.615;900000
256741375.73;1000000
231838621.095;1100000
232595540.755;1200000
257974286.82;1300000
265876708.785;1400000
268765798.42;1500000
