PSU;len_T
194282421.08;500000
211650546.14;600000
239815822.64;700000
252010165.6;800000
269521783.26;900000
295718221.84;1000000
299903774.72;1100000
315474873.44;1200000
308577204.4;1300000
331890652.08;1400000
324417323.88;1500000
