PSU;len_T
200492979.88;500000
216952953.98;600000
240695327.06;700000
270219300.6;800000
268527846.4;900000
293206320.94;1000000
304372629.64;1100000
317971888.4;1200000
311723086;1300000
332625696.14;1400000
328535735.86;1500000
