PSU;len_T
171028333.28;500000
183108664.16;600000
207657678.96;700000
212217567.74;800000
226750749.08;900000
246547756.9;1000000
243939039.8;1100000
246310867.78;1200000
268618062.3;1300000
291998920.18;1400000
294461574.54;1500000
