PSU;max_V_match_fraction
218063177.22;0.0
252759543.86;0.1
277873798.48;0.2
277998548.78;0.3
280941294.24;0.4
287651319.88;0.5
284948986.36;0.6
283475002.92;0.7
308631063.08;0.8
275332502.78;0.9
251314109.22;1.0
