PSU;max_V_match_fraction
204811580.04;0.0
244569404.08;0.1
261025098.02;0.2
260706897.26;0.3
266446380.02;0.4
267845224;0.5
268611640.42;0.6
266677635.54;0.7
264488579.92;0.8
275778581.04;0.9
247329252.2;1.0
