PSU;max_V_match_fraction
287178840.12;0.0
322872157.7;0.1
339433343.78;0.2
353746423;0.3
303152067.04;0.4
232771784.7;0.5
253461279.92;0.6
249199493.04;0.7
224096131.64;0.8
