PSU;max_V_match_fraction
257930833.7;0.0
314568655.94;0.1
320037648.72;0.2
327884074.2;0.3
306442386.38;0.4
252788672.82;0.5
213795647.84;0.6
244388531.86;0.7
240349601.9;0.8
211030287.46;0.9
193001385.36;1.0
