PSU;max_V_match_fraction
1393794035.08;0.0
1430381819.32;0.1
1188428480.78;0.2
1172530005.32;0.3
1152903353.2;0.4
1285552759.72;0.5
1240635965.66;0.6
1206005135.6;0.7
1047661066.26;0.8
918804408.9;0.9
873132762.6;1.0
