PSU;max_V_match_fraction
805995047.14;0.0
1023190939.16;0.1
1030287217.2;0.2
1052663229.34;0.3
1018194702.94;0.4
1152173732.5;0.5
1126796501.72;0.6
1112083456.5;0.7
943987228.7;0.8
809291338.54;0.9
742246448.42;1.0
