PSU;len_T
1228553220.89;2500000
1287041761.58;3000000
1369678417.62;3500000
1468191643.38;4000000
1677809774.15;4500000
1237984760.51;5000000
1256416595.71;5500000
1291735458.49;6000000
1311783212.43;6500000
1377667984.73;7000000
1404652704.37;7500000
