PSU;len_T
1120054090.05;2500000
1189874894.23;3000000
1290635674.85;3500000
1366308537.04;4000000
1548115286.63;4500000
1697221874.52;5000000
1763577452.07;5500000
1834941384.76;6000000
1829610465.98;6500000
1925179272.76;7000000
1720556893.07;7500000
