PSU;len_T
874818079.32;2500000
886856663.64;3000000
960368356.52;3500000
1101947538.08;4000000
1188123536.96;4500000
1403185382.08;5000000
1324814696.87;5500000
1409778064.29;6000000
1474200142.8;6500000
1453809055.02;7000000
1472920852.45;7500000
