PSU;len_T
1168372675.42;2500000
1199282940.59;3000000
1347849753.58;3500000
1456368241.81;4000000
1566614838.37;4500000
1564011422.31;5000000
1406846165.97;5500000
1536305700.92;6000000
1486237443.69;6500000
1532865165.3;7000000
1449444765.46;7500000
