PSU;len_T
1161406437.76;2500000
1192626312.46;3000000
1298076954.2;3500000
1384829945.2;4000000
1505168667.23;4500000
1656601034.74;5000000
1671421691.21;5500000
1732734454.39;6000000
1860057330.12;6500000
1897646694.68;7000000
1975055011.51;7500000
