PSU;len_T
1242316869.62;2500000
1275456670.81;3000000
1354059806.35;3500000
1568471769.66;4000000
1692674999.05;4500000
1222378549.7;5000000
1233644885.21;5500000
1262362275.32;6000000
1287464418.76;6500000
1349743224.3;7000000
