PSU;len_T
1179895222.02;2500000
1286584911.25;3000000
1379666972.8;3500000
1492215789.85;4000000
1620648248.64;4500000
1235506256.67;5000000
1276227447.88;5500000
1318393906.74;6000000
1346937695.36;6500000
1413786071.07;7000000
1449861040.47;7500000
