experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T500000V1000000_0.0;500000;1000000;0.0;0;500000;[119229481, 145545398, 160792450, 170136448, 154806457, 164555699, 159650568, 162697760, 170430072, 157841009, 160026793, 152069097, 159647708, 155757987, 155278892, 150284599, 160115263, 156095850, 147240737, 157752358, 155172272, 162246835, 159300724, 154665826, 150140167, 156761327, 159021971, 157059740, 163243356, 151626243, 161752690, 164826713, 152930757, 165140426, 162140624, 150927865, 150497389, 157913250, 159717779, 168126237, 156708966, 149091065, 153628464, 158156792, 158403475, 160364396, 165477000, 162304367, 159088722, 146742491, 151802756, 156537677, 163447978, 170448371, 156093891, 147491309, 157262192, 153577113, 157832499, 158043491, 148366859, 155207380, 151192958, 152998777, 171019788, 161585349, 169380090, 164592500, 158288253, 162808403, 161267775, 164068125, 154391342, 159968071, 152723745, 156881128, 143371036, 155363572, 162623319, 152003247, 148101005, 150880335, 158423145, 166397429, 155275502, 163498718, 162040853, 150778914, 153840146, 164904372, 160326194, 169446271, 166176287, 149585892, 161929462, 161948433, 158298825, 158947460, 151521942, 156478054, 156084991, 164238357, 152666164, 160253935, 157825609, 158632287, 150559702, 160079432, 148954684, 163262636, 160081142, 150195758, 149793054, 159445026, 176547586, 156123041, 151776724, 153963007, 154863537, 156713176, 166067435, 166313678, 166480489, 164876423, 159915581, 155693665, 160366805, 162028573, 176135602, 157326123, 154192620, 147274828, 158582775, 158792869, 148922914, 163277666, 146752381, 156773957, 152081448, 148483649, 152513201, 155535785, 168818905, 160448326, 153026527, 149996656, 162600419, 158659658, 156696446, 157816799, 151883276, 160969542, 160935731, 153353641, 160730569, 157515445, 168550552, 166359269, 156054879, 160769090, 174692157, 164356078, 171748776, 147276207, 159036671, 153812447, 153387562, 155594515, 158790979, 156870578, 154679187, 158277953, 148602661, 156592456, 153707526, 150568772, 145556039, 158500885, 161124202, 162376286, 159753850, 152769485, 157811558, 159247204, 157926049, 170773705, 161870782, 159010170, 166217827, 160173643, 164412888, 172188591, 161984203, 163460758, 154225051, 163291547, 153676934, 161955042, 157970590, 147978864];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000]
T600000V1000000_0.0;600000;1000000;0.0;0;600000;[169513672, 170275211, 187815146, 178228685, 179061363, 173954049, 178205374, 184973785, 170190620, 186131877, 177802060, 183040566, 188349131, 172756956, 175028920, 179316126, 179751391, 189303451, 170061998, 180598649, 180938692, 184464329, 177003942, 177976881, 175580376, 175137062, 180676270, 184270078, 191700947, 168312529, 178806501, 174592365, 175700887, 183822813, 184559820, 184496321, 180372327, 170256401, 179755810, 182147407, 179618299, 170060429, 174446534, 169055128, 181242006, 174070350, 176537056, 182828464, 186687955, 191145521, 176423204, 186433021, 175386135, 177632918, 173554355, 187858556, 175483105, 177664329, 187877106, 179318966, 179126703, 174288263, 183927463, 180433149, 176689977, 174352924, 192756538, 180858682, 179809122, 181500859, 173309153, 187617324, 163249986, 186434502, 188528192, 176483566, 179773501, 169786724, 171281091, 175194362, 183119085, 183281487, 180706440, 165243767, 177220894, 176771879, 171196080, 182635831, 168921566, 184130007, 187188789, 170327661, 183209977, 169390642, 174060891, 185118267, 175657056, 178815711, 199633881, 176184332, 185237028, 179361965, 184758274, 179861092, 174892029, 176989641, 199683401, 180017343, 182623120, 172355872, 180522109, 180073874, 177039861, 179632048, 173996879, 173374773, 171786087, 179283765, 182788212, 169495582, 181747302, 179842381, 178321045, 178094993, 183329069, 185269228, 183220156, 174473095, 182045904, 174112080, 172253602, 185284819, 180156404, 185941845, 169137618, 176061901, 171989308, 184271438, 182512649, 176978781, 182669521, 185020206, 172966788, 185215728, 181516348, 170672955, 177243483, 178018493, 175489725, 185460372, 176345724, 181864093, 186206178, 179758390, 179795230, 182094875, 177915961, 176940071, 171846776, 180148744, 193580856, 170046618, 175822278, 182631161, 183943876, 168726573, 166105036, 176952071, 179877161, 177110873, 182926514, 180758951, 175682468, 185091488, 169351580, 183683352, 177205834, 154297961, 152385672, 148670603, 155464264, 146561639, 147399599, 176597726, 163453188, 164714511, 169426851, 165496689, 169054707, 167383070, 161903391, 170613573, 165888164, 179661059, 168906855, 165124015, 174259763, 172335363, 162625019, 163352477];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000]
T700000V1000000_0.0;700000;1000000;0.0;0;700000;[210816239, 213280345, 220512281, 211064571, 208230532, 213079472, 217600080, 218829214, 220902706, 225494863, 221347690, 221098088, 219462062, 211843861, 204775726, 210536245, 209365803, 228027971, 208112870, 210632907, 209157822, 209456905, 223643584, 211536715, 214446797, 218183937, 215754810, 216805431, 215854372, 214540019, 215547068, 210588366, 212536696, 208568935, 213999992, 210245112, 211101362, 202986996, 215655010, 207229671, 219161156, 215967513, 218818233, 217386179, 223217239, 214172584, 207920238, 214586859, 209997760, 212717699, 214366087, 204476091, 213729629, 215789282, 210990962, 209919740, 221758295, 212533896, 221301860, 212345985, 218213587, 220905145, 215331117, 209050330, 208602315, 209051810, 208841078, 212351274, 214474408, 224403742, 216076964, 215246435, 210323544, 214951332, 211404505, 219441961, 208001799, 219729982, 218930785, 219584341, 222612053, 216845063, 211325774, 210227282, 210413404, 216329627, 212098993, 213664769, 204446482, 215497538, 211758839, 211267494, 221294890, 210815859, 221183068, 216298406, 219473291, 218111427, 220424531, 214320647, 209530775, 208686177, 213787079, 218559440, 228894711, 203808875, 210062491, 214864932, 219217257, 214629579, 210593477, 211116102, 214705500, 218940524, 213119834, 209346493, 208612385, 217729102, 206427962, 210997601, 227167061, 215698490, 215273506, 225236491, 224198009, 213881231, 213365825, 210723557, 218270908, 211126331, 227115441, 208963410, 203856935, 210322883, 209234932, 216354936, 209941559, 225151690, 216204065, 220623682, 223105159, 216638561, 214000543, 180229145, 178741690, 190989110, 183803824, 186357319, 198182945, 193243222, 199588920, 206659064, 206093599, 196742670, 201607342, 201908695, 207230910, 211352454, 203857756, 205893337, 200692813, 193132061, 172684906, 169561292, 178219344, 170401082, 186970677, 185298839, 192487235, 194339834, 182946534, 189312580, 183450919, 205925787, 195736760, 182694392, 187139258, 183986975, 192219832, 191824348, 195621997, 189270350, 188484273, 194781149, 189204490, 198072015, 186085187, 191140200, 187269850, 194690178, 199506870, 193541346, 193273744, 192962401, 190923298, 186448981, 187134487, 186595681, 189751025, 197435367];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000]
T800000V1000000_0.0;800000;1000000;0.0;0;800000;[224359892, 227888799, 221004696, 230252724, 233301347, 224684866, 233693341, 236591720, 232656200, 228788348, 225414763, 227869028, 237019006, 238078897, 235397378, 226743787, 232034953, 234777442, 234843193, 223960577, 225348083, 222163830, 232818752, 233315687, 220924037, 229905951, 237567582, 236128536, 234602141, 233599959, 224798347, 219206927, 229054302, 229396924, 229925361, 228197972, 228917411, 227369973, 240834795, 229123523, 221646273, 226758718, 226184180, 230716039, 232068364, 230630248, 225542315, 227854608, 229575788, 227567966, 235200546, 229392786, 235165677, 227380044, 226552366, 249390306, 227660167, 230600478, 222288170, 229324844, 236263377, 230885910, 232410988, 220022497, 226811359, 229327275, 219899116, 229800299, 228518406, 222252849, 230315315, 236219927, 235658981, 223502502, 229051352, 227416826, 232729569, 229215283, 229423156, 226708256, 233724240, 239291859, 230350155, 229539867, 229349374, 217322977, 226686137, 240811996, 227731628, 228270503, 221891926, 221020106, 234780033, 234342867, 237955336, 243515825, 223092928, 230333795, 234925524, 243841758, 223560082, 233479118, 226022220, 232486198, 226328363, 227117332, 228575517, 212950161, 229239054, 234517140, 238169048, 234709142, 225258811, 225868849, 226824378, 219356409, 228670038, 231065413, 230209394, 229221353, 233515339, 221247839, 228195303, 219865275, 226231871, 243382353, 230220924, 234357268, 226512154, 226103281, 226390564, 231505087, 236379589, 231317976, 205702125, 202144257, 186158278, 199763242, 200622911, 224503214, 219849853, 210285444, 227945891, 224458754, 222300621, 215731431, 214963333, 212798310, 221875806, 211682158, 210855110, 210803439, 181913043, 186415121, 184530820, 187937337, 206508673, 215292876, 207343971, 198967984, 206358122, 203295649, 201006405, 208549975, 201041095, 204477832, 211235523, 201098266, 201993966, 204651593, 207492444, 203032877, 205193479, 202391010, 200480750, 209335412, 208861269, 213292795, 196391477, 201476709, 207802637, 208015459, 199245506, 212639118, 207526774, 204070827, 198106975, 194877690, 181621379, 178073703, 181208295, 180662419, 192758938, 194104793, 189713236, 186988706, 189497153, 190342233, 196736090, 192854719];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000]
