PSU;len_T
1052663229.34;500000
1172530005.32;600000
1427375549.08;700000
1763901271.06;800000
2032531092.58;900000
2158968116.48;1000000
2338342348.08;1100000
2502009480.26;1200000
2820543095.64;1300000
2971970046.8;1400000
3106800921.28;1500000
