PSU;max_V_match_fraction
195615693.68;0.0
256657344.32;0.1
283807133.08;0.2
285248387.16;0.3
291229405.48;0.4
293933636.42;0.5
289405825.64;0.6
284238145.34;0.7
295777904.06;0.8
270640069.92;0.9
251754306.26;1.0
