PSU;len_T
523293054.2;500000
578844590.3;600000
667494652.33;700000
720885308.36;800000
754749139.94;900000
796542402.11;1000000
850103182.65;1100000
898227882.84;1200000
930310944.69;1300000
997126699.29;1400000
912891692.72;1500000
