PSU;len_T
546893305.06;500000
598912209.98;600000
687955998.55;700000
722550671.49;800000
754467123.81;900000
603330961.06;1000000
594265977.12;1100000
608739672.43;1200000
705306692.05;1300000
714060195.46;1400000
722902673.17;1500000
